relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
-3.750000,0.000566672672583,0.00619437440656,-0.00658792232744,2.10873949306,-0.898643058656,-0.690196915838,2.37499786862,0.814922690714,-0.451344783227,-0.363577907487
-3.500000,0.00109245609859,0.00595595163715,-0.00674916191909,2.08981039268,-1.0110258481,-0.587985445145,2.37800610623,0.810010827065,-0.493953966239,-0.316056860826
-3.250000,0.00161157786892,0.00568886148252,-0.00688191505001,2.04851685698,-1.12465699642,-0.482523826598,2.37258889918,0.801405100695,-0.536025861108,-0.265379239587
-3.000000,0.00211671452708,0.00539362313894,-0.00699042383239,1.98508050568,-1.23735891874,-0.383262858687,2.36097763758,0.789331602837,-0.575543427377,-0.21378817546
-2.750000,0.00260411812177,0.00507018202315,-0.00707354647936,1.92558137516,-1.3489307403,-0.284313464444,2.3621653019,0.773923675121,-0.612309588416,-0.161614086705
-2.500000,0.00307950521466,0.00471915776879,-0.00713258056461,1.84861798903,-1.45759676135,-0.186008003195,2.35850919536,0.754832862657,-0.646991118733,-0.107841743924
-2.250000,0.00352842711628,0.00434138364247,-0.00716655048095,1.75661977115,-1.56798410348,-0.0954829633806,2.35595239553,0.73242942981,-0.678721271254,-0.0537081585554
-2.000000,0.00395781510023,0.00393516571705,-0.0071803220463,1.66488083328,-1.67019326313,-0.0064450600261,2.35825553843,0.707641716252,-0.706570629302,-0.00107108695021
-1.750000,0.00436086753292,0.0035062870109,-0.00716977301097,1.56132498854,-1.76349682647,0.0967952489678,2.35654931808,0.677452623609,-0.733433110674,0.0559804870653
-1.500000,0.0047384775945,0.00305341730381,-0.00713192442182,1.45446552718,-1.85787440119,0.184275999842,2.36328553056,0.646350091353,-0.755232529764,0.108882438411
-1.250000,0.00508810029651,0.00257734981031,-0.00707763501105,1.33974830532,-1.93334420416,0.274781400185,2.36101021946,0.612458088047,-0.773852094984,0.161394006937
-1.000000,0.00540835174716,0.00208674520173,-0.00699453372173,1.22695263099,-2.00046651106,0.382700228853,2.3670290906,0.573387058677,-0.790102369851,0.216715311174
-0.750000,0.00570157661201,0.00157711655478,-0.00688628489662,1.11661052042,-2.05494190963,0.481587057078,2.37318202803,0.534665531823,-0.80174793861,0.267082406786
-0.500000,0.00596665700737,0.00105927424692,-0.00675374019319,1.00920317467,-2.09126076273,0.575136167952,2.37423414918,0.496234536,-0.809645062468,0.313410526468
-0.250000,0.00620617819934,0.000531486173411,-0.00659871681264,0.899523225021,-2.1154910852,0.67653907627,2.37595353798,0.45427353793,-0.814696693188,0.360423155258
0.000000,0.00641641861988,1.5287043189e-006,-0.00641547065505,0.782929483735,-2.12245029929,0.786334854622,2.37362411738,0.407530744638,-0.816496160782,0.408965416144
0.250000,0.00659764294121,-0.000529738976235,-0.00620554938533,0.684623427819,-2.11899063656,0.89596509456,2.38011730682,0.363045467018,-0.814885577113,0.451840110095
0.500000,0.00675873033379,-0.00105796661396,-0.00596748810777,0.577329390495,-2.0910772958,1.00622837596,2.3732994619,0.314542087473,-0.809802618763,0.49526053129
0.750000,0.00688630763646,-0.00157527762414,-0.00570243519735,0.469089840087,-2.0516099353,1.12074323195,2.36941653286,0.262940454975,-0.80090785554,0.537967400565
1.000000,0.00699327525384,-0.00208377158161,-0.0054071164918,0.383722365483,-2.00342882828,1.22854577196,2.37050467387,0.216877556958,-0.790144795737,0.573267238779
1.250000,0.0070781688192,-0.00257699203827,-0.00508816231137,0.285133010729,-1.93205195679,1.34445295348,2.36456848413,0.163224288427,-0.774445727226,0.6112214388
1.500000,0.0071358417592,-0.00304979756001,-0.00473489001506,0.181730703293,-1.85634974453,1.45309505982,2.36097184452,0.108248656598,-0.754989273391,0.646740616793
1.750000,0.00716903417085,-0.00350516691054,-0.00436161478147,0.09130375028,-1.76533826148,1.55166519345,2.35104849124,0.0561849418905,-0.733523147361,0.677338205471
2.000000,0.00718149363434,-0.00393246669075,-0.00395905741834,0.0023987574536,-1.66909388123,1.67180427149,2.3623718927,0.000294495636828,-0.707253983011,0.706959487374
