relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
-1.250000,0.00534785130637,0.00272885125412,-0.00737506708218,1.38632000711,-2.03803004996,0.28400515156,2.47205170059,0.610378943064,-0.774846963113,0.164468020049
-1.000000,0.00568137027536,0.00221036932654,-0.00729282733814,1.26191749798,-2.11046436968,0.382179931929,2.4738750481,0.572936432526,-0.79026170889,0.217325276364
-0.750000,0.00597881005536,0.00167361906928,-0.00718397711622,1.14156939477,-2.17530816369,0.481144596905,2.48291353862,0.533956350671,-0.801924865842,0.267968515171
-0.500000,0.00625215497274,0.00112271524469,-0.00705225503969,1.02850321277,-2.21811952824,0.57799706243,2.48742055166,0.495443481116,-0.809773177497,0.31432969638
-0.250000,0.00649306166175,0.00056455930516,-0.006894978585,0.907708324611,-2.24253653221,0.688821098874,2.48762348684,0.4514525745,-0.814914652489,0.363462077989
0.000000,0.00670600913505,1.44697858788e-006,-0.00670784449025,0.802491068026,-2.25155226667,0.796195398044,2.49104972207,0.409511296592,-0.816495277119,0.406983980527
0.250000,0.00689430719576,-0.000561216828174,-0.00649688088598,0.697118133316,-2.24395944996,0.911948638579,2.49371512408,0.36441573347,-0.814980242791,0.450564509322
0.500000,0.00705456820171,-0.00112053274639,-0.00625187017096,0.582868806856,-2.22078175689,1.02973730402,2.4917210988,0.315281683239,-0.8099046649,0.494622981661
0.750000,0.00718574159919,-0.00167160770662,-0.00598201223397,0.47612534529,-2.17086597806,1.14178155754,2.47812395129,0.266510089897,-0.80163314078,0.535123050883
1.000000,0.00729263087435,-0.00220596573542,-0.00568097939219,0.38116246973,-2.11296110246,1.26026815686,2.47468212359,0.217538765843,-0.790317373907,0.572778608064
1.250000,0.00737632283405,-0.00272808825784,-0.00535187815554,0.285489299042,-2.03843347775,1.3855897319,2.47216322108,0.165013692394,-0.775022449625,0.610008757232
1.500000,0.00743537552387,-0.00322518247429,-0.00498818452624,0.184425939876,-1.94704274735,1.51741156523,2.47133251007,0.107699396799,-0.754778104121,0.647078707322
1.750000,0.00746853580399,-0.00370160963152,-0.00459317237292,0.0915645138407,-1.84880780752,1.62525870875,2.46214004398,0.0550575406201,-0.73302611291,0.67796857229
2.000000,0.00748115778079,-0.00414958637806,-0.00417555517187,0.00202298109723,-1.7449731612,1.73394842824,2.45997674116,0.0020421189217,-0.708125629035,0.706083510113
2.250000,0.00746954729454,-0.00457409621212,-0.0037261981588,-0.0954829118972,-1.63354787996,1.84479430569,2.4650344073,-0.0543889973481,-0.678341735495,0.732730732843
2.500000,0.00743341632485,-0.00496636031804,-0.00325315801902,-0.192150306814,-1.5151673499,1.9390348956,2.46467290704,-0.109300258738,-0.646092398297,0.755392657035
